0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,labels
83,65,77,73,65,46,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
73,82,70,65,78,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
66,65,81,85,73,46,66,73,76,76,65,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,65,78,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,73,76,79,89,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,66,82,73,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
80,82,73,78,65,46,78,79,87,83,72,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,65,86,69,68,46,78,65,89,69,69,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
90,65,72,73,68,65,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
73,83,72,84,73,65,81,85,69,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,72,65,77,77,65,68,46,72,65,82,85,78,79,82,46,82,65,83,72,73,68,46,46,46,46,46,46,46,1
77,79,72,65,77,77,65,68,46,83,72,65,72,73,68,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,1
82,85,75,83,65,78,65,46,72,65,85,81,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,66,82,73,78,65,46,68,79,85,76,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,70,82,79,90,65,46,77,79,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,72,79,82,83,72,69,68,46,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,72,65,68,65,89,69,84,46,80,82,79,68,72,65,78,46,46,46,46,46,46,46,46,46,46,46,1
75,72,65,76,73,68,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,82,69,78,65,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,85,77,65,69,82,65,46,78,79,87,83,72,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,85,77,65,73,82,65,46,65,70,82,69,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
73,77,84,73,65,90,46,65,72,77,69,68,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,82,70,85,68,68,73,78,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
73,75,82,65,77,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,77,73,76,89,46,78,73,83,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,90,78,69,69,78,46,65,82,78,79,66,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,83,79,72,65,71,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,82,73,65,77,46,89,65,83,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,85,77,79,78,65,46,75,72,65,78,68,75,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,69,72,69,68,69,69,46,90,65,77,65,78,46,83,79,78,78,69,84,46,46,46,46,46,46,46,46,46,46,1
82,85,68,77,73,76,76,65,72,46,78,79,87,82,73,78,46,79,73,83,72,79,82,74,79,46,46,46,46,46,0
83,85,77,73,89,65,46,67,72,79,73,84,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,73,66,65,78,46,75,85,77,65,82,46,82,65,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,82,73,78,65,46,78,65,90,78,69,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,77,79,78,73,82,85,90,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,83,72,65,70,70,73,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
68,69,66,68,85,76,65,76,46,75,65,82,77,65,75,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,1
87,46,82,65,73,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,85,81,85,69,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,82,65,83,72,73,68,85,83,46,83,65,76,69,72,73,78,46,46,46,46,46,46,46,46,46,46,1
83,65,73,70,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,65,77,73,78,85,76,46,73,83,76,65,77,46,83,65,82,75,69,82,46,46,46,46,46,46,46,1
74,65,76,65,76,46,65,72,77,69,68,46,74,79,78,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,82,73,70,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,90,65,78,65,46,46,83,72,65,82,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,79,66,65,73,68,85,82,46,82,65,83,72,73,68,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,1
70,65,82,72,65,46,70,69,82,68,79,85,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
66,65,66,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,46,70,69,82,68,79,85,83,46,82,69,90,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,72,83,73,78,46,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,87,90,73,89,65,72,46,70,65,82,73,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,65,87,83,69,82,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,82,79,78,89,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,90,90,65,68,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,69,72,65,82,73,67,65,46,84,65,78,86,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,65,82,76,69,78,69,46,69,76,76,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,79,85,70,73,75,46,69,77,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,66,69,89,65,46,65,75,72,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,83,84,46,77,79,78,78,73,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,73,72,65,78,46,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,84,84,65,72,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
67,79,84,79,78,46,68,65,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,82,65,72,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,72,77,85,68,85,76,46,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
81,85,65,86,73,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,77,85,82,65,68,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,73,82,79,90,65,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
66,85,83,72,82,65,46,87,65,83,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,90,65,46,80,65,84,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,89,69,68,46,65,78,83,65,82,46,85,76,76,65,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,82,73,65,77,46,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
85,77,65,89,65,46,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
69,78,71,46,65,78,73,83,85,90,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,85,78,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
75,65,78,73,75,65,46,75,65,80,79,79,82,46,77,69,72,82,79,84,82,65,46,46,46,46,46,46,46,46,0
75,65,84,69,46,70,69,78,73,77,79,82,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
66,73,84,72,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
89,69,65,83,77,73,78,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,65,77,77,79,68,46,83,72,65,77,83,85,90,90,65,77,65,78,46,46,46,46,46,46,46,46,46,1
78,65,90,77,85,76,46,65,76,65,77,46,78,65,89,69,69,77,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,67,72,65,78,65,46,75,65,66,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,69,82,65,46,46,74,65,78,78,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,79,78,79,75,46,65,72,77,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,70,83,72,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,73,77,65,46,75,65,75,79,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,85,77,65,89,82,65,46,65,84,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,72,82,73,65,82,46,74,65,77,65,78,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,1
65,70,83,65,78,65,46,46,75,72,65,78,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,77,65,83,85,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,83,72,65,78,84,65,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
75,65,73,83,65,82,46,65,76,73,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
89,65,83,73,78,46,73,77,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,77,73,77,65,46,66,73,78,84,65,46,79,83,77,65,78,46,74,85,84,72,73,46,46,46,46,46,0
69,72,83,65,78,85,76,46,75,65,82,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,83,82,73,78,46,73,81,66,65,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,74,85,46,65,72,65,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
73,83,76,65,77,46,84,65,83,78,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,83,77,73,65,46,65,75,84,69,82,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,90,73,70,65,46,84,65,66,65,83,83,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,82,89,46,82,65,83,72,73,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,77,83,46,73,83,72,84,73,65,81,85,69,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,1
77,68,46,46,77,85,83,76,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
72,69,82,65,46,46,68,73,65,77,79,78,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,75,72,76,65,46,82,65,70,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,72,65,77,77,65,68,46,75,73,66,82,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
67,72,73,78,77,79,89,46,66,65,82,85,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,83,82,73,78,46,65,75,84,69,82,46,76,73,90,65,46,46,46,46,46,46,46,46,46,46,46,46,46,0
80,73,78,75,89,46,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,82,46,46,83,72,65,75,65,87,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,85,83,70,73,81,46,46,76,73,84,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,66,66,73,82,46,72,65,83,65,78,46,76,73,75,72,79,78,46,46,46,46,46,46,46,46,46,46,46,1
83,65,82,87,65,82,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,86,65,46,65,86,65,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,78,73,83,85,76,46,72,65,83,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,78,65,90,78,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,66,82,73,78,65,46,46,77,73,83,84,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,85,77,65,89,82,65,46,84,65,78,90,73,76,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,90,73,65,46,78,79,87,82,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,83,65,77,83,85,76,46,72,65,85,81,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,72,82,73,78,65,46,74,85,78,65,73,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,83,72,70,73,65,46,82,65,72,77,65,78,46,46,83,72,69,70,65,46,46,46,46,46,46,46,46,46,46,0
90,73,65,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,78,74,73,76,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,77,73,78,65,46,46,90,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
90,65,82,73,78,46,84,65,83,78,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,83,73,70,46,82,69,74,87,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,85,66,69,76,46,83,72,65,82,73,70,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,72,66,85,66,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,79,85,70,73,81,46,73,66,78,65,46,77,85,83,84,65,70,73,90,46,46,46,46,46,46,46,46,46,46,1
83,65,66,73,76,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,77,73,78,65,46,65,78,74,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,77,65,78,78,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
73,75,82,65,77,85,76,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,70,73,75,65,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
89,85,83,85,70,46,84,65,76,85,75,68,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,83,72,82,65,70,85,76,46,66,65,83,72,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,85,82,85,76,46,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,65,77,77,65,68,46,65,75,66,79,82,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,1
77,68,46,46,82,65,66,73,85,76,46,65,76,65,77,46,66,65,66,85,76,46,46,46,46,46,46,46,46,46,1
83,69,76,73,77,46,77,79,82,83,72,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,73,77,65,46,65,70,82,79,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,85,83,84,73,67,69,46,77,65,72,69,68,73,46,72,65,83,83,65,78,46,46,46,46,46,46,46,46,46,1
70,65,82,73,72,65,46,83,72,65,82,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,74,65,83,73,77,85,68,68,73,69,78,65,83,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,82,65,83,87,65,84,73,46,68,69,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,66,68,85,76,46,76,65,84,73,70,46,83,72,73,83,72,73,82,46,46,46,46,46,46,46,46,46,46,46,1
65,89,69,83,72,65,46,77,65,72,66,85,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,65,83,72,82,65,70,85,90,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,68,46,83,65,73,68,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,76,46,77,65,77,85,78,46,83,72,79,72,65,71,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,83,73,70,46,82,65,72,77,65,78,46,82,73,89,65,68,72,46,46,46,46,46,46,46,46,46,46,46,46,1
75,46,77,46,46,77,85,74,65,72,73,68,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,1
66,69,86,79,82,46,80,76,65,66,79,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,84,69,77,65,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,83,46,83,65,84,72,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,69,83,77,73,78,46,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
80,82,79,78,79,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,82,65,73,89,65,46,77,65,72,66,85,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,77,80,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,75,73,65,46,74,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,65,66,68,85,76,76,65,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,76,84,65,78,65,46,80,79,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,65,77,77,79,68,46,90,65,72,73,82,85,76,46,72,65,81,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,46,78,65,83,82,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,69,77,69,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,83,84,46,70,65,84,65,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,85,70,82,65,68,46,77,65,72,77,85,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,70,73,46,75,65,77,65,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
76,73,69,85,84,69,78,65,78,84,46,67,79,76,46,77,79,78,73,82,46,46,46,46,46,46,46,46,46,46,1
83,65,78,74,65,78,65,46,83,72,69,73,75,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,69,72,69,82,85,78,46,46,78,69,65,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,79,46,78,65,77,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,76,69,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,85,83,82,65,84,46,77,73,77,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,85,66,65,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,66,65,66,46,68,73,78,46,83,72,65,82,69,81,46,46,46,46,46,46,46,46,46,46,46,46,46,1
74,79,78,89,46,71,79,77,69,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,77,65,78,84,65,46,78,65,72,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,65,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,78,86,69,82,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,66,65,75,75,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,78,90,73,68,65,46,46,84,65,82,65,78,78,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,72,69,69,82,46,65,46,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
67,65,80,84,46,46,74,65,77,83,72,69,68,46,65,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,70,73,83,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,73,90,65,46,83,73,68,68,73,75,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,83,77,69,82,73,46,77,65,78,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,77,65,83,83,82,85,90,90,65,77,65,78,46,77,73,77,79,78,46,46,46,46,46,46,46,46,1
77,85,78,84,65,83,73,82,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
74,79,84,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,72,65,65,78,46,83,65,65,75,73,66,46,85,83,46,83,65,76,69,72,73,78,46,46,46,46,46,46,46,1
78,69,69,76,73,77,65,46,83,85,76,84,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,74,73,68,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,72,65,78,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
80,79,76,65,83,72,46,68,69,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,85,75,76,65,46,75,65,82,77,79,75,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,78,73,77,46,77,65,72,77,79,79,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,83,78,79,86,65,46,84,65,83,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,90,72,65,82,85,76,46,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,73,84,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,83,72,65,77,73,77,65,46,82,79,83,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,69,76,76,89,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,85,77,65,73,89,65,46,83,72,65,82,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,73,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
89,85,86,65,82,65,74,46,65,67,72,65,82,89,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,90,73,65,85,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,83,70,73,65,46,46,90,73,78,78,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,69,72,84,65,80,46,77,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,65,76,73,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,72,78,65,90,46,65,70,82,69,69,78,46,70,65,72,73,77,65,46,46,46,46,46,46,46,46,46,0
73,86,89,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,75,73,76,65,46,75,65,66,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,83,69,76,46,65,76,46,77,65,77,85,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,76,46,65,77,73,78,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,70,73,83,65,46,82,65,83,72,73,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,85,66,65,89,79,78,46,66,65,80,80,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,78,90,73,82,46,73,83,77,65,84,46,65,78,73,75,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,46,75,65,66,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,70,73,65,46,46,83,85,76,84,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,82,90,73,65,46,90,65,82,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,68,68,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,73,83,72,65,46,67,72,73,83,84,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
