SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,schedule_due_counter,if_promo_used,if_completed
8,333,693,4.0,8.0,649,150,11,3,0,5.0,1,31,1160.00,22,11,36,0,2,2,0,0
1,1,284,12.0,2.0,1276,127,6,4,0,5.0,2,10,7900.00,21,21,143,0,2,1,0,1
1,1,618,12.0,12.0,28,609,6,5,0,5.0,1,6,2660.00,14,10,163,0,0,0,0,0
5,186,655,6.0,5.0,85349,376,120,28,8,5.0,3,201,14664.00,14,16,1,0,0,0,0,0
1,1,19,6.0,8.0,1151,707,31,14,3,4.6,10,42,32210.00,9,14,52,1,2,0,0,0
3,221,222,5.0,9.0,233,15,2,1,0,5.0,1,1,2990.00,13,10,20,0,0,1,0,0
7,184,584,2.0,8.0,17771,206,3,3,0,5.0,2,7,7800.00,0,9,152,0,4,0,1,1
5,186,207,11.0,8.0,76684,38,22,12,1,5.0,9,41,5125.00,9,13,99,1,0,0,0,1
3,3,273,4.0,2.0,1473,375,24,14,0,4.4,10,42,8329.00,18,8,61,0,2,2,0,0
5,235,518,51.0,8.0,2478,159,10,5,1,5.0,5,12,3290.00,14,15,24,1,1,0,0,1
1,73,75,8.0,8.0,1067,372,7,5,0,4.75,4,10,4970.00,22,22,47,0,3,0,0,1
7,184,72,11.0,8.0,65288,221,50,50,0,5.0,48,2,842.00,14,9,18,0,0,0,0,1
1,1,11,8.0,9.0,28,288,37,13,1,4.0,4,37,7487.00,13,17,3,0,0,1,0,0
7,184,72,12.0,11.0,2345,1142,144,137,2,3.888888888888889,9,44,53962.00,12,17,172,0,0,0,0,0
5,186,207,4.0,2.0,99573,763,6,2,0,5.0,1,4,2050.00,21,9,275,0,1,1,1,0
1,1,10,44.0,9.0,3836,546,36,33,3,4.785714285714286,14,53,45382.00,10,15,52,0,4,0,0,1
3,221,222,51.0,9.0,2930,202,3,1,0,5.0,1,0,2500.00,0,18,17,1,0,0,0,0
5,186,569,11.0,2.0,78574,211,29,26,0,4.75,4,41,132100.00,18,17,718,0,2,2,0,1
5,186,207,6.0,12.0,74858,319,5,1,0,4.0,1,4,550.00,18,9,38,1,1,0,1,0
1,1,14,64.0,11.0,65148,127,35,32,1,5.0,7,37,8720.00,21,9,35,0,0,0,0,1
5,235,144,44.0,9.0,233,529,23,13,1,5.0,7,40,23736.00,12,22,9,0,1,0,0,1
7,184,72,12.0,11.0,2345,1018,10,10,0,4.0,1,2,1248.00,14,17,170,0,0,0,0,1
3,3,154,36.0,8.0,1876,272,22,16,1,5.0,16,12,4348.00,16,18,1,0,0,1,0,0
1,1,10,2.0,12.0,3836,161,7,3,0,5.0,1,9,600.00,17,10,112,0,0,1,1,1
1,1,13,6.0,2.0,43621,905,7,5,0,4.5,4,14,32900.00,18,10,15,1,0,0,0,0
6,185,247,5.0,8.0,44167,0,2,1,0,5.0,1,1,340.00,22,13,38,1,0,0,0,1
5,186,207,12.0,9.0,76684,376,120,28,8,5.0,3,201,14664.00,16,9,160,0,4,1,0,0
1,1,19,2.0,12.0,2526,778,6,1,0,4.0,1,6,650.00,14,12,21,0,1,1,0,0
6,185,247,1.0,12.0,74555,309,7,6,0,5.0,1,46,2080.00,13,20,270,0,15,1,0,0
3,3,152,20.0,8.0,63932,634,4,3,1,5.0,1,4,8050.00,23,9,225,0,0,0,0,0
1,1,11,2.0,2.0,28,518,23,17,0,4.529411764705882,17,30,51400.00,22,12,13,0,0,0,1,1
1,73,74,32.0,5.0,,37,4,3,0,5.0,1,2,3100.00,16,18,1,0,0,0,0,0
4,183,571,6.0,2.0,1451,876,10,9,0,4.0,1,11,16420.00,19,16,20,0,0,0,0,1
1,1,10,2.0,9.0,28,6,2,1,0,1.0,1,4,200.00,22,20,141,0,3,0,0,1
3,224,302,12.0,2.0,,185,43,6,0,4.6,5,25,10724.00,17,13,43,0,0,0,0,0
1,1,14,47.0,8.0,1047,252,3,3,0,4.5,2,3,7100.00,12,18,53,0,2,0,0,1
1,1,14,1.0,8.0,74495,728,45,24,3,4.545454545454546,11,106,14199.00,22,17,18,0,1,1,0,0
4,544,546,2.0,2.0,13935,148,7,6,0,4.0,1,7,4250.00,9,13,27,0,1,0,0,1
4,183,571,47.0,8.0,3129,876,3,2,0,4.0,2,15,2490.00,19,11,711,0,0,1,0,0
1,225,21,12.0,2.0,71414,865,10,7,1,3.6666666666666665,3,12,36900.00,7,9,1,0,0,1,0,0
1,225,21,44.0,11.0,71414,46,6,4,1,3.6666666666666665,3,22,3575.00,12,9,212,1,2,0,0,0
3,3,152,17.0,12.0,1303,2,2,1,1,5.0,1,5,7000.00,15,18,122,1,1,0,1,0
5,186,563,49.0,2.0,68538,0,1,1,0,5.0,1,1,1250.00,11,9,21,0,1,0,0,1
1,1,14,6.0,12.0,126532,735,12,5,1,5.0,1,25,13371.00,11,14,98,1,2,0,0,1
8,537,541,5.0,12.0,70030,171,9,5,0,5.0,3,16,12439.00,12,20,31,0,1,1,0,0
7,184,584,6.0,12.0,5870,202,36,22,2,4.8,10,52,10786.32,11,10,142,1,0,0,1,0
7,184,72,5.0,12.0,1909,642,28,10,3,5.0,4,47,7974.00,11,19,103,0,2,1,0,1
3,505,260,11.0,9.0,1809,654,12,6,1,5.0,6,12,9489.00,22,9,10,1,0,0,0,0
4,183,200,17.0,2.0,1451,0,1,1,0,5.0,1,0,900.00,10,18,7,0,0,0,0,1
6,185,488,11.0,12.0,1809,1114,24,15,2,4.571428571428571,7,20,19709.60,11,14,170,1,1,0,1,0
1,225,22,4.0,11.0,99688,205,3,2,0,4.0,1,0,300.00,10,11,0,0,0,0,0,1
2,226,23,2.0,12.0,18220,386,18,10,6,3.5714285714285716,7,69,10185.00,14,16,49,0,0,0,0,0
8,627,628,7.0,2.0,86043,0,1,1,0,4.0,1,0,0.00,22,0,-22,0,0,0,0,1
5,186,207,11.0,9.0,3375,510,50,41,3,4.676470588235294,34,35,21880.00,13,16,2,0,0,1,0,0
2,226,279,1.0,2.0,3429,650,16,10,0,4.25,4,32,28899.70,19,13,65,1,0,0,0,0
6,185,247,6.0,9.0,79213,123,33,33,0,5.0,26,0,8840.00,11,12,0,0,0,0,0,1
1,1,14,1.0,2.0,66194,306,9,5,1,5.0,4,9,1688.00,19,17,117,0,2,0,0,0
5,186,69,11.0,8.0,1814,135,13,9,0,5.0,7,11,4739.00,15,17,1,0,0,1,0,0
4,183,339,49.0,8.0,3129,730,31,22,5,4.055555555555555,18,19,16840.00,14,16,1,1,0,0,0,0
1,1,13,6.0,5.0,56125,1108,5,3,1,3.0,1,5,9800.00,2,9,54,0,3,2,0,1
1,73,74,1.0,8.0,1067,728,50,34,2,4.818181818181818,33,32,11229.00,21,10,252,1,10,0,0,0
5,186,66,49.0,8.0,751,403,22,19,1,4.466666666666667,15,14,20236.20,10,20,57,0,1,0,1,1
1,1,10,2.0,8.0,28,0,1,1,0,5.0,1,7,7700.00,10,11,72,0,7,0,0,1
1,1,13,50.0,2.0,2646,0,1,1,0,4.0,1,0,200.00,9,16,6,0,0,0,0,1
1,73,93,6.0,2.0,2130,340,13,9,0,5.0,3,37,5599.00,15,13,909,0,13,13,0,0
2,226,25,12.0,12.0,19932,979,32,10,1,5.0,2,80,8489.00,19,19,23,0,2,1,0,1
5,186,207,2.0,2.0,74619,559,10,8,1,3.5,4,20,10050.00,19,10,14,0,1,1,0,1
3,224,245,23.0,2.0,12983,734,11,8,2,4.6,5,12,24745.00,16,10,17,0,0,1,0,0
1,1,10,47.0,11.0,28,710,32,28,2,4.9411764705882355,17,64,34657.00,18,20,1,0,0,0,0,1
1,73,501,43.0,12.0,2130,276,5,4,0,4.0,2,1,6430.00,14,18,27,0,0,1,0,1
6,185,247,6.0,12.0,2330,143,3,3,0,4.0,1,1,1240.00,18,13,66,0,0,1,1,1
5,186,129,36.0,8.0,3015,326,8,6,0,5.0,1,10,8500.00,16,9,160,0,2,1,0,0
3,221,223,6.0,8.0,17710,629,10,7,0,3.6666666666666665,3,19,18979.52,11,9,69,1,0,0,0,0
1,1,14,4.0,8.0,,1201,15,6,0,5.0,4,33,27500.00,6,9,2,0,0,0,0,0
7,184,72,12.0,11.0,2345,1102,12,10,1,5.0,1,31,15455.00,12,17,220,0,1,0,0,1
1,1,618,5.0,8.0,2153,356,7,3,0,3.0,2,1,1890.00,12,13,0,0,0,1,0,0
3,224,577,1.0,12.0,37415,273,19,12,0,5.0,8,21,38249.00,16,10,113,1,0,0,1,0
5,186,69,20.0,8.0,3375,464,40,37,0,5.0,29,17,30230.00,10,18,7,0,1,1,0,1
6,185,247,6.0,12.0,73583,429,7,5,1,5.0,3,7,8003.00,14,15,48,1,2,0,1,0
5,186,207,11.0,9.0,3015,534,46,41,5,4.828571428571428,35,134,41818.00,10,13,2,0,0,0,1,1
6,185,247,47.0,8.0,2330,447,37,26,1,4.466666666666667,15,67,8428.00,11,14,26,0,1,0,1,0
4,183,200,5.0,2.0,1738,0,1,1,0,5.0,1,1,2100.00,17,19,1,0,1,0,0,1
6,185,247,36.0,12.0,74184,463,7,5,1,5.0,1,11,2475.00,18,17,46,1,2,0,1,0
4,183,339,47.0,8.0,1738,143,5,4,0,5.0,2,2,3100.00,21,19,45,0,1,0,0,1
1,1,587,11.0,12.0,19753,118,6,4,0,4.0,1,13,1440.00,16,13,140,0,1,1,1,0
6,185,247,6.0,12.0,2330,385,7,6,0,5.0,1,4,4229.00,16,18,49,1,1,1,0,1
3,224,577,4.0,8.0,37415,160,11,3,0,5.0,3,45,7600.00,18,17,262,1,7,0,0,0
2,226,24,29.0,2.0,2552,12,6,1,3,4.0,1,13,3400.00,12,15,50,1,3,3,0,0
1,1,11,17.0,8.0,9,361,9,6,0,5.0,4,8,15280.00,12,15,26,0,1,0,0,1
5,186,440,1.0,8.0,1508,100,7,4,0,5.0,2,5,10675.00,16,17,0,0,0,1,1,0
5,186,207,5.0,2.0,3015,489,20,14,2,5.0,2,20,6550.00,18,14,115,1,1,0,0,0
5,186,64,47.0,8.0,73742,1,2,1,0,5.0,1,1,1500.00,10,19,32,1,0,0,0,1
6,185,247,44.0,12.0,79213,181,4,4,1,3.0,3,7,9160.00,17,21,27,0,1,0,0,1
1,1,14,11.0,2.0,277,426,12,12,0,4.714285714285714,7,38,88127.00,14,22,103,0,3,0,0,1
4,183,343,2.0,10.0,76138,906,43,38,0,5.0,18,110,101141.00,10,13,2,0,0,0,0,1
6,185,247,4.0,2.0,74555,325,96,62,2,4.888888888888889,54,160,16282.00,10,14,243,0,1,0,0,1
6,185,594,64.0,11.0,63101,137,64,59,1,5.0,23,110,20400.00,17,17,23,0,2,1,0,1
6,185,630,1.0,8.0,17834,423,47,31,2,4.6,30,39,60128.00,15,15,23,0,1,1,0,1
,338,699,1.0,2.0,156011,774,176,96,4,4.869565217391305,46,208,16552.00,22,11,36,0,0,0,0,0
1,225,21,11.0,9.0,71414,408,15,11,1,4.142857142857143,7,17,11372.00,17,14,44,1,3,2,0,0
6,185,488,4.0,12.0,99658,165,5,5,0,4.5,2,10,3640.00,18,13,18,0,0,1,1,1
4,183,571,1.0,2.0,1738,1,4,2,0,5.0,2,1,2580.00,19,14,42,0,0,0,0,0
1,1,643,4.0,2.0,98229,815,4,2,0,4.0,1,0,150.00,13,16,194,0,0,1,1,0
2,226,23,44.0,2.0,803,744,13,7,2,5.0,6,28,3980.00,17,18,120,0,6,1,0,1
3,3,152,12.0,2.0,75897,1165,15,11,1,5.0,3,9,9420.00,10,12,25,0,0,0,0,0
3,3,152,36.0,8.0,1418,1045,15,6,0,4.8,5,19,12948.00,14,10,211,1,0,0,0,0
1,73,74,44.0,8.0,2130,446,11,5,2,4.0,5,13,4400.00,17,17,23,0,1,1,0,0
1,225,21,6.0,8.0,49086,384,15,12,0,5.0,6,9,9799.00,12,14,1,0,0,0,0,1
2,226,332,12.0,5.0,18220,776,28,11,1,3.5714285714285716,7,124,15094.00,22,13,1070,0,10,10,0,0
1,1,17,29.0,8.0,712,217,43,23,5,3.0,21,52,13826.00,19,17,21,1,0,1,0,0
7,184,72,44.0,9.0,1585,390,35,20,7,3.7142857142857144,7,133,5768.00,10,19,152,0,6,4,0,1
4,183,167,68.0,12.0,35246,875,9,6,0,4.75,4,6,4100.00,15,18,26,1,2,0,1,1
1,225,22,6.0,11.0,1047,559,24,4,3,2.6666666666666665,3,18,865.00,16,11,18,1,2,0,0,0
4,183,647,4.0,2.0,77358,1089,79,64,5,4.857142857142857,42,87,17692.00,14,15,120,1,0,1,1,1
5,186,64,5.0,8.0,3015,41,6,3,0,5.0,2,7,8005.00,12,9,20,0,2,0,1,1
5,186,207,11.0,8.0,3015,376,165,70,27,3.74,50,367,103307.00,17,15,21,0,0,1,0,0
3,3,555,4.0,12.0,706,294,3,2,1,4.0,1,7,340.00,13,9,91,0,1,1,0,1
6,185,247,11.0,8.0,64798,711,68,54,4,4.666666666666667,15,61,28777.00,21,9,11,0,0,0,0,0
7,184,72,12.0,9.0,20743,146,7,2,0,4.0,1,15,110.00,10,11,96,0,5,4,0,0
2,226,26,1.0,12.0,74777,1036,15,7,1,2.0,1,67,4555.00,15,9,545,0,3,0,0,0
1,1,14,49.0,8.0,9,757,20,16,2,4.666666666666667,15,32,13094.00,23,15,111,0,1,0,1,0
5,186,207,11.0,8.0,3015,1213,139,108,3,4.769230769230769,26,94,43629.66,23,11,563,0,0,0,0,0
1,225,21,7.0,8.0,71414,532,12,7,1,5.0,1,11,2000.00,8,12,27,1,1,1,0,1
1,1,618,68.0,12.0,28,978,6,2,0,3.0,1,13,1149.00,16,13,140,1,3,0,0,0
7,184,72,12.0,8.0,20743,279,12,12,0,4.875,8,50,15925.00,12,17,196,0,6,2,0,1
1,225,22,4.0,12.0,71414,109,8,6,1,4.0,4,15,18000.00,13,17,3,0,0,1,1,1
1,1,10,20.0,8.0,9,548,303,292,1,4.996515679442509,287,102,286951.00,19,20,96,0,8,2,0,0
3,224,324,2.0,9.0,3762,202,5,3,0,5.0,1,0,5400.00,13,11,21,0,0,0,0,0
1,1,12,36.0,8.0,2448,518,12,7,2,4.8,5,12,4554.33,21,11,37,0,0,0,0,1
1,1,14,20.0,8.0,277,129,4,3,0,5.0,2,5,3200.00,15,17,1,0,0,0,0,1
5,186,64,6.0,8.0,3375,383,27,13,5,3.6,5,44,8528.00,17,13,91,0,3,1,0,0
1,1,14,11.0,2.0,1797,773,62,41,2,5.0,30,35,18010.00,19,12,40,1,0,0,0,0
,338,360,5.0,9.0,190109,876,50,35,0,4.758620689655173,29,59,38065.00,13,15,25,0,3,0,0,1
3,3,152,11.0,2.0,3439,244,5,3,2,5.0,2,6,22190.00,18,9,14,1,0,1,0,0
1,1,12,1.0,12.0,1133,547,5,3,0,5.0,1,12,11300.00,13,19,509,0,8,0,1,0
3,3,177,5.0,8.0,76409,43,3,3,0,5.0,3,2,4000.00,14,20,5,0,0,0,0,1
1,1,11,2.0,8.0,28,121,3,3,0,5.0,2,3,1549.00,12,15,2,0,0,0,0,1
1,1,14,1.0,8.0,28,307,5,4,0,5.0,1,9,3750.00,11,15,3,0,2,0,0,1
5,186,64,2.0,12.0,73946,598,2,1,0,5.0,1,10,2500.00,10,14,771,0,8,2,0,0
3,3,152,8.0,2.0,5035,0,2,1,0,5.0,1,4,17000.00,16,10,17,1,0,0,0,0
6,185,247,1.0,8.0,1809,48,7,6,0,5.0,5,9,2100.00,13,13,23,1,3,0,0,0
5,186,207,8.0,8.0,78236,240,31,23,0,4.8,20,21,12848.00,10,9,22,0,0,0,0,1
6,185,488,4.0,6.0,99658,476,38,35,0,5.0,25,34,45002.20,19,19,575,0,1,1,0,1
5,186,64,7.0,8.0,751,53,25,10,0,5.0,9,16,14580.00,9,12,2,0,0,1,0,0
1,1,587,29.0,2.0,2448,366,13,4,1,4.333333333333333,3,15,810.00,18,19,24,0,0,0,0,0
6,185,247,52.0,12.0,1809,894,16,8,1,4.833333333333333,6,8,11468.00,12,12,143,0,0,0,0,0
5,186,564,44.0,8.0,751,2,3,3,0,4.0,1,2,2422.00,22,16,17,0,0,0,0,1
6,185,247,5.0,8.0,44167,409,18,13,1,5.0,6,19,5484.00,17,14,20,0,0,0,0,1
1,1,618,11.0,12.0,4381,828,9,1,0,5.0,1,6,2000.00,19,17,69,1,0,0,0,0
5,186,207,5.0,8.0,1814,534,38,13,2,2.142857142857143,7,104,9450.00,9,10,48,0,1,2,0,0
5,186,69,11.0,8.0,448,21,7,4,0,3.6666666666666665,3,7,3700.00,1,20,90,0,3,0,0,1
7,184,72,11.0,8.0,65288,221,50,50,0,5.0,48,2,842.00,11,12,0,0,0,0,0,1
6,185,247,44.0,8.0,41603,72,12,7,1,3.3333333333333335,6,21,2339.00,21,19,21,0,3,3,0,1
1,1,14,6.0,9.0,1376,672,9,6,1,3.6666666666666665,3,8,9959.00,22,20,21,0,1,0,0,1
1,225,21,12.0,9.0,49086,1074,30,27,1,4.714285714285714,7,18,8896.00,14,16,121,0,4,1,0,1
7,184,72,12.0,11.0,2345,841,36,35,0,3.0,1,20,3161.00,16,17,216,0,1,0,0,1
3,221,223,1.0,8.0,233,532,24,7,1,5.0,5,27,2060.00,20,18,213,0,1,0,0,0
6,185,247,5.0,8.0,44167,123,24,20,0,5.0,13,7,11520.00,18,9,62,0,0,0,0,1
5,186,694,5.0,2.0,99573,3,4,3,0,5.0,2,10,3595.50,12,15,50,0,3,1,0,0
5,186,207,11.0,9.0,3015,241,96,80,5,3.9375,48,52,39200.00,13,9,19,0,0,0,0,1
3,224,302,47.0,8.0,11193,371,18,10,0,5.0,5,31,4057.00,10,17,678,0,4,3,0,0
3,221,223,51.0,8.0,2478,611,11,6,3,2.5,2,14,13900.00,14,9,90,0,0,1,0,0
1,225,21,11.0,12.0,71414,1051,51,36,4,4.5625,16,78,8366.00,14,16,49,1,1,2,0,0
5,235,519,6.0,8.0,1809,502,12,3,0,5.0,2,13,5400.00,11,20,8,1,1,0,1,0
1,225,21,5.0,8.0,71414,0,1,1,0,5.0,1,8,500.00,12,17,28,0,8,2,0,1
6,185,247,1.0,12.0,74555,293,7,6,0,5.0,1,28,3720.00,19,19,23,0,3,0,0,1
1,1,14,6.0,12.0,18225,51,4,3,0,5.0,2,2,640.00,10,11,0,0,0,1,0,0
1,225,22,5.0,8.0,649,181,4,4,0,5.0,3,2,2200.00,20,11,14,0,1,1,1,1
7,184,584,1.0,12.0,75441,348,5,2,0,5.0,1,17,1300.00,12,9,380,1,3,0,0,0
1,1,19,50.0,8.0,594,66,9,5,2,4.25,4,20,1660.00,8,15,150,1,4,0,1,0
1,1,12,20.0,9.0,1309,973,32,21,0,4.666666666666667,12,55,31787.00,21,22,48,0,3,0,0,1
6,185,247,2.0,12.0,2330,387,20,18,1,4.0,2,33,5837.00,12,17,196,0,1,1,1,1
1,1,12,8.0,8.0,594,278,6,4,0,4.666666666666667,3,13,2888.00,11,14,2,0,0,0,0,1
1,1,11,4.0,8.0,28,488,22,15,2,5.0,6,53,9849.00,12,14,1,0,0,1,1,0
7,184,584,6.0,12.0,5870,281,6,1,0,5.0,1,18,330.00,13,9,163,0,9,0,1,0
1,1,618,1.0,12.0,595,510,7,5,0,4.5,4,6,2149.00,14,17,2,0,0,0,0,1
7,184,584,20.0,12.0,65288,194,2,1,0,5.0,1,8,250.00,16,9,232,0,3,1,0,1
5,235,518,4.0,8.0,233,1160,241,206,10,4.871794871794871,156,423,149743.00,14,9,18,0,0,1,0,1
1,1,13,1.0,12.0,17674,717,11,7,0,2.75,4,20,8300.00,14,14,239,0,1,0,0,0
3,224,577,1.0,9.0,12983,397,12,3,0,5.0,1,15,527.00,18,9,14,1,0,0,0,0
3,3,154,5.0,8.0,1809,331,29,17,1,4.666666666666667,12,45,54626.00,13,16,26,1,1,0,0,0
1,73,74,11.0,8.0,49086,282,10,4,1,5.0,4,3,1164.00,14,16,1,0,0,0,0,1
7,184,72,64.0,11.0,67668,127,35,32,1,5.0,7,37,8720.00,20,17,44,0,0,0,0,1
4,183,200,6.0,9.0,1451,357,4,3,0,5.0,1,3,3400.00,11,13,25,0,0,1,0,0
1,1,14,87.0,8.0,105808,1,3,1,0,5.0,1,4,2900.00,4,13,296,1,3,0,0,0
,338,699,44.0,8.0,156011,1283,223,217,4,4.814285714285714,140,62,72090.28,15,18,50,0,1,1,0,1
,338,347,2.0,9.0,,754,14,10,1,5.0,9,43,34161.00,19,9,13,0,0,0,1,0
1,1,14,49.0,12.0,2322,357,12,4,1,4.5,2,23,3230.00,15,10,258,1,4,2,1,0
1,1,12,1.0,8.0,1133,1,9,4,0,5.0,4,7,700.00,23,19,283,0,5,2,0,0
1,1,194,4.0,8.0,1524,196,9,5,0,4.5,2,38,15100.00,15,10,18,0,0,1,0,0
1,1,14,49.0,8.0,63688,398,3,3,0,5.0,2,1,1322.00,23,14,14,0,0,0,1,1
1,73,75,8.0,2.0,46349,0,1,1,0,5.0,1,1,200.00,10,18,79,0,1,0,0,1
6,185,488,2.0,12.0,2330,69,10,7,1,5.0,4,26,2566.00,18,19,24,0,1,0,1,1
4,183,167,36.0,12.0,24823,0,1,1,0,5.0,1,0,2500.00,13,9,43,0,0,0,1,1
7,184,72,12.0,11.0,2345,921,11,10,1,4.0,4,7,4622.00,16,17,168,0,0,0,0,1
8,455,457,1.0,2.0,17289,38,3,2,1,5.0,1,9,2650.00,14,18,1059,0,7,0,0,1
1,1,618,6.0,12.0,18225,725,13,11,0,3.1666666666666665,6,14,8146.00,10,20,33,0,2,1,0,1
1,1,618,18.0,12.0,9,219,11,2,0,5.0,1,24,4639.00,11,12,216,1,5,0,1,0
1,1,10,6.0,2.0,17572,224,5,3,0,5.0,1,9,10699.00,21,9,11,0,1,0,0,1
7,184,72,2.0,9.0,5870,520,22,16,2,4.375,8,62,9666.00,1,18,304,0,7,0,1,1
5,186,69,5.0,2.0,99573,423,9,7,0,4.75,4,14,10975.00,22,10,11,1,0,0,0,0
3,221,223,4.0,12.0,15943,207,7,2,0,3.0,2,5,4140.00,14,9,90,1,0,1,0,0
7,184,72,2.0,12.0,5870,0,1,1,1,4.0,1,5,440.00,12,18,221,0,5,2,1,1
4,183,167,5.0,9.0,1451,162,4,4,0,5.0,2,8,3390.00,19,15,19,0,2,0,0,1
7,184,644,4.0,2.0,99658,452,42,36,0,4.625,24,52,59180.00,16,15,286,0,4,5,1,0
2,226,20,43.0,2.0,18154,280,14,5,1,4.8,5,15,2030.00,19,14,18,0,0,0,1,0
7,184,584,5.0,12.0,17019,177,14,3,2,5.0,1,21,1959.00,15,17,1,0,0,0,1,0
1,225,21,4.0,11.0,595,1093,15,7,1,4.0,1,34,13698.00,15,14,142,0,5,0,0,0
1,1,14,11.0,12.0,67408,238,6,3,0,5.0,2,12,11600.00,19,20,720,0,1,0,1,0
6,185,247,6.0,8.0,2330,503,41,35,0,4.75,24,69,12415.00,6,20,13,0,1,1,1,1
7,184,72,12.0,11.0,2528,997,25,18,0,3.5,2,9,21916.00,14,17,170,0,0,0,0,1
1,1,14,20.0,2.0,19753,438,8,4,2,3.6666666666666665,3,3,5025.00,10,16,5,1,0,0,0,0
5,186,69,2.0,2.0,1814,1057,16,14,1,4.333333333333333,3,21,18500.29,11,16,4,0,0,1,0,1
1,1,14,6.0,8.0,1376,7,5,3,0,5.0,3,0,600.00,17,20,2,0,0,0,0,0
8,333,360,2.0,2.0,17906,464,4,3,1,5.0,3,5,3980.00,11,10,118,0,2,0,0,0
8,455,457,2.0,8.0,17256,478,18,3,0,5.0,3,22,950.00,14,15,456,0,2,1,1,0
5,186,69,43.0,12.0,73742,47,6,4,1,5.0,3,5,8190.25,14,19,148,0,1,1,0,1
1,225,22,11.0,2.0,14607,162,9,4,1,5.0,2,12,6400.00,15,19,27,1,2,0,0,0
3,3,152,29.0,12.0,75897,9,5,3,0,4.0,1,8,15700.00,18,12,161,1,1,0,1,0
6,185,247,18.0,8.0,1809,871,24,16,0,4.4,10,39,22383.00,15,16,0,0,0,0,0,0
6,185,227,11.0,9.0,1751,886,119,107,0,4.904109589041096,73,99,54601.00,11,14,2,0,1,0,0,0
1,73,75,1.0,12.0,1067,414,9,6,0,4.0,1,16,1598.00,12,10,189,0,0,0,0,0
,383,386,64.0,6.0,126763,87,24,24,0,5.0,2,13,2424.00,17,18,0,0,0,0,0,1
1,225,22,47.0,12.0,8189,736,16,9,0,4.0,6,14,2342.00,17,10,16,1,0,0,1,0
5,186,655,6.0,8.0,,163,70,34,5,4.05,20,123,21609.00,20,9,12,0,0,0,0,0
3,3,152,1.0,2.0,3439,85,2,2,1,5.0,1,2,22050.00,19,18,334,0,2,0,0,1
7,184,72,45.0,11.0,39708,104,10,10,0,5.0,5,1,7250.00,11,17,29,0,0,0,0,1
3,221,222,12.0,5.0,233,271,2,2,0,5.0,1,2,1689.00,7,15,7,0,0,1,0,1
1,1,12,1.0,8.0,28,748,35,26,4,4.5,20,61,24195.00,23,16,208,0,4,0,0,1
3,224,434,11.0,12.0,12983,719,189,124,9,4.72,25,154,130887.00,19,9,1117,1,0,1,0,0
1,225,21,5.0,8.0,595,678,89,75,8,4.7368421052631575,57,203,72890.40,18,10,15,1,0,0,1,1
3,3,152,2.0,2.0,710,181,3,2,0,5.0,1,5,15300.96,11,15,219,1,1,0,0,0
1,73,75,2.0,12.0,1305,731,4,4,1,5.0,1,20,7950.00,17,10,1000,0,15,2,1,1
5,186,69,20.0,8.0,3375,548,303,292,1,4.996515679442509,287,102,286951.00,13,17,27,0,0,0,1,1
6,185,247,20.0,8.0,64798,74,6,5,0,4.75,4,4,2195.00,16,18,25,1,1,0,0,0
7,184,72,5.0,2.0,1909,188,22,21,1,4.125,8,26,8857.00,17,20,98,0,3,0,0,1
5,186,64,6.0,2.0,1770,918,54,40,2,4.8125,16,111,19078.00,9,10,72,0,2,2,0,0
5,186,207,11.0,11.0,3015,540,28,25,0,5.0,5,28,70050.00,17,13,19,0,1,1,0,1
6,185,247,51.0,12.0,1809,192,15,5,0,5.0,1,25,1690.00,16,13,44,1,1,0,0,0
1,1,618,36.0,12.0,19753,150,8,2,0,5.0,1,9,1700.00,18,10,231,0,0,0,0,0
5,186,207,11.0,12.0,3015,346,238,231,1,4.813953488372093,86,166,90000.00,19,18,70,0,1,0,0,1
3,3,152,29.0,2.0,4363,1,2,1,0,5.0,1,5,20000.00,9,12,794,0,5,1,1,1
7,184,72,12.0,9.0,20743,417,5,2,1,3.0,1,6,750.00,11,17,77,0,2,1,1,1
1,1,11,1.0,2.0,595,497,23,5,2,5.0,2,25,4370.00,18,11,184,1,4,2,0,0
1,1,18,11.0,5.0,,1285,146,99,6,4.269230769230769,78,104,135925.19,17,18,0,0,0,0,0,0
6,185,247,11.0,9.0,1809,1056,16,12,1,4.714285714285714,7,20,15722.00,23,14,110,1,2,0,0,0
3,224,164,1.0,12.0,75322,22,4,2,0,5.0,2,12,4190.00,16,11,114,0,0,1,1,0
5,235,518,1.0,8.0,233,692,37,28,2,4.3,20,59,17830.00,10,22,11,0,1,0,0,1
3,3,152,11.0,12.0,462,38,2,2,0,5.0,1,1,27500.00,15,16,0,0,1,0,1,1
1,1,14,7.0,12.0,58582,807,31,21,2,4.181818181818182,11,42,27917.00,13,17,123,0,1,1,0,0
2,226,279,11.0,12.0,2130,14,3,1,1,5.0,1,2,3500.00,13,11,45,0,1,1,0,0
1,225,21,12.0,8.0,4126,265,6,3,0,5.0,2,4,899.00,14,10,43,1,1,1,0,0
3,221,223,2.0,8.0,2446,28,3,1,1,1.0,1,3,3110.00,21,17,19,0,0,0,0,0
